Index,Relative Time (s),PT100 (degC),BME280 T (degC),Humidity (%),Pressure (hPa)
502,45.09,37.67,36.19,46.36,1008.87
503,45.18,37.66,36.18,46.41,1008.87
504,45.27,37.64,36.18,46.38,1008.88
505,45.36,37.63,36.16,46.36,1008.88
506,45.45,37.62,36.15,46.37,1008.87
507,45.54,37.62,36.13,46.37,1008.87
508,45.63,37.60,36.12,46.42,1008.87
509,45.72,37.58,36.11,46.41,1008.88
510,45.81,37.55,36.10,46.42,1008.88
511,45.90,37.53,36.09,46.43,1008.88
512,45.99,37.52,36.09,46.42,1008.88
513,46.08,37.52,36.08,46.44,1008.88
514,46.17,37.51,36.06,46.46,1008.87
515,46.26,37.49,36.04,46.48,1008.87
516,46.35,37.46,36.03,46.50,1008.86
517,46.44,37.45,36.02,46.50,1008.87
518,46.53,37.44,36.01,46.46,1008.87
519,46.62,37.44,36.00,46.46,1008.86
520,46.71,37.43,35.99,46.48,1008.86
521,46.80,37.42,35.98,46.48,1008.86
522,46.89,37.41,35.98,46.49,1008.86
523,46.98,37.41,35.96,46.47,1008.85
524,47.07,37.40,35.96,46.48,1008.85
525,47.16,37.39,35.96,46.50,1008.85
526,47.25,37.38,35.95,46.50,1008.85
527,47.34,37.37,35.95,46.49,1008.85
528,47.43,37.37,35.95,46.50,1008.85
529,47.52,37.36,35.95,46.52,1008.85
530,47.61,37.05,35.94,46.48,1008.85
531,47.70,37.21,35.92,46.52,1008.85
532,47.79,37.32,35.92,46.52,1008.85
533,47.88,37.31,35.91,46.54,1008.84
534,47.97,37.31,35.91,46.56,1008.85
535,48.06,37.29,35.91,46.53,1008.85
536,48.15,37.28,35.90,46.56,1008.85
537,48.24,37.27,35.89,46.54,1008.84
538,48.33,37.26,35.87,46.55,1008.84
539,48.42,37.24,35.86,46.52,1008.84
540,48.51,37.25,35.86,46.56,1008.84
541,48.60,37.23,35.84,46.57,1008.84
542,48.69,37.22,35.82,46.57,1008.84
543,48.78,37.21,35.82,46.56,1008.83
544,48.87,37.21,35.82,46.54,1008.83
545,48.96,37.19,35.80,46.56,1008.83
546,49.05,37.18,35.78,46.59,1008.83
547,49.14,37.17,35.77,46.60,1008.82
548,49.23,37.16,35.78,46.63,1008.82
549,49.32,37.16,35.78,46.61,1008.82
550,49.41,37.14,35.76,46.62,1008.82
551,49.50,37.14,35.75,46.64,1008.82
552,49.59,37.12,35.73,46.65,1008.82
553,49.68,37.12,35.72,46.66,1008.82
554,49.77,37.10,35.71,46.68,1008.82
555,49.86,37.09,35.69,46.68,1008.82
556,49.95,37.08,35.66,46.66,1008.83
557,50.04,37.06,35.66,46.69,1008.82
558,50.13,37.05,35.65,46.68,1008.82
559,50.22,37.04,35.66,46.66,1008.82
560,50.31,37.03,35.64,46.66,1008.83
561,50.40,37.04,35.62,46.69,1008.83
562,50.49,37.03,35.61,46.69,1008.83
563,50.58,37.02,35.58,46.70,1008.82
564,50.67,37.01,35.57,46.67,1008.83
565,50.76,37.01,35.55,46.70,1008.83
566,50.85,36.99,35.55,46.67,1008.84
567,50.94,36.97,35.54,46.67,1008.84
568,51.03,36.95,35.53,46.66,1008.84
569,51.12,36.95,35.52,46.63,1008.84
570,51.21,36.93,35.51,46.66,1008.84
571,51.30,36.91,35.50,46.68,1008.84
572,51.39,36.90,35.46,46.71,1008.84
573,51.48,36.89,35.46,46.73,1008.84
574,51.57,36.88,35.46,46.73,1008.84
575,51.66,36.87,35.43,46.75,1008.84
576,51.75,36.85,35.41,46.74,1008.85
577,51.84,36.85,35.40,46.77,1008.85
578,51.93,36.85,35.39,46.77,1008.85
579,52.02,36.84,35.38,46.78,1008.84
580,52.11,36.82,35.38,46.78,1008.85
581,52.20,36.82,35.38,46.81,1008.85
582,52.29,36.80,35.36,46.83,1008.86
583,52.38,36.79,35.36,46.85,1008.86
584,52.47,36.77,35.36,46.87,1008.86
585,52.56,36.77,35.36,46.88,1008.87
586,52.65,36.76,35.34,46.89,1008.86
587,52.74,36.74,35.33,46.87,1008.86
588,52.83,36.73,35.33,46.90,1008.86
589,52.92,36.71,35.31,46.88,1008.87
590,53.01,36.71,35.29,46.91,1008.87
591,53.10,36.69,35.28,46.89,1008.88
592,53.19,36.67,35.28,46.87,1008.88
593,53.28,36.67,35.27,46.88,1008.89
594,53.37,36.65,35.26,46.90,1008.88
595,53.46,36.64,35.25,46.89,1008.88
596,53.55,36.63,35.23,46.90,1008.88
597,53.64,36.63,35.22,46.92,1008.89
598,53.73,36.62,35.23,46.93,1008.88
599,53.82,36.60,35.23,46.97,1008.88
600,53.91,36.59,35.22,46.96,1008.87
601,54.00,36.58,35.21,46.96,1008.88
602,54.09,36.56,35.19,46.97,1008.88
603,54.18,36.54,35.18,46.98,1008.88
604,54.27,36.53,35.18,46.97,1008.88
